dataset,building_id,building_type,metric,metric_type,value
BDG-2,Panther_education_Teofila,residential,cvrmse_7,hour_of_day,0.2033172994852066
BDG-2,Panther_education_Teofila,residential,cvrmse_8,hour_of_day,0.20782533288002014
BDG-2,Panther_education_Teofila,residential,cvrmse_9,hour_of_day,0.22144651412963867
BDG-2,Panther_education_Teofila,residential,cvrmse_10,hour_of_day,0.2166387289762497
BDG-2,Panther_education_Teofila,residential,cvrmse_11,hour_of_day,0.20845183730125427
BDG-2,Panther_education_Teofila,residential,cvrmse_12,hour_of_day,0.20141728222370148
BDG-2,Panther_education_Teofila,residential,cvrmse_13,hour_of_day,0.19763419032096863
BDG-2,Panther_education_Teofila,residential,cvrmse_14,hour_of_day,0.19807463884353638
BDG-2,Panther_education_Teofila,residential,cvrmse_15,hour_of_day,0.20350751280784607
BDG-2,Panther_education_Teofila,residential,cvrmse_16,hour_of_day,0.19573839008808136
BDG-2,Panther_education_Teofila,residential,cvrmse_17,hour_of_day,0.21511125564575195
BDG-2,Panther_education_Teofila,residential,cvrmse_18,hour_of_day,0.21504706144332886
BDG-2,Panther_education_Teofila,residential,cvrmse_19,hour_of_day,0.20946238934993744
BDG-2,Panther_education_Teofila,residential,cvrmse_20,hour_of_day,0.21347513794898987
BDG-2,Panther_education_Teofila,residential,cvrmse_21,hour_of_day,0.19376008212566376
BDG-2,Panther_education_Teofila,residential,cvrmse_22,hour_of_day,0.16516928374767303
BDG-2,Panther_education_Teofila,residential,cvrmse_23,hour_of_day,0.17082567512989044
